Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
0.0,230.0,10,23.0,2.3,25,0,0.0,0
0.02,230.0,10,23.0,2.3,25,0,0.0008,0
0.06,230.0,10,23.0,2.3,25,0,0.0017,0
0.09,230.0,10,23.0,2.3,25,0,0.0025,0
0.11,230.0,10,23.0,2.3,25,0,0.0034,0
0.14,230.0,10,23.0,2.3,25,0,0.0044,0
0.16,230.0,10,23.0,2.3,25,0,0.0053,0
0.18,230.0,10,23.0,2.3,25,0,0.0063,0
0.21,230.0,10,23.0,2.3,25,0,0.0073,0
0.23,230.0,10,23.0,2.3,25,0,0.0081,0
0.25,230.0,10,23.0,2.3,25,0,0.0089,0
0.28,230.0,10,23.0,2.3,25,0,0.0099,0
0.3,230.0,10,23.0,2.3,25,0,0.0108,0
0.33,230.0,10,23.0,2.3,25,0,0.0117,0
0.35,230.0,10,23.0,2.3,25,0,0.0126,0
0.37,230.0,10,23.0,2.3,25,0,0.0134,0
0.4,230.0,10,23.0,2.3,25,0,0.0144,0
0.42,230.0,10,23.0,2.3,25,0,0.0154,0
0.44,230.0,10,23.0,2.3,25,0,0.0162,0
0.47,230.0,10,23.0,2.3,25,0,0.0172,0
0.49,230.0,10,23.0,2.3,25,0,0.0181,0
0.52,230.0,10,23.0,2.3,25,0,0.019,0
0.54,230.0,10,23.0,2.3,25,0,0.0199,0
0.56,230.0,10,23.0,2.3,25,0,0.0207,0
0.59,230.0,10,23.0,2.3,25,0,0.0217,0
0.61,230.0,10,23.0,2.3,25,0,0.0226,0
0.63,230.0,10,23.0,2.3,25,0,0.0235,0
0.66,230.0,10,23.0,2.3,25,0,0.0244,0
0.68,230.0,10,23.0,2.3,25,0,0.0252,0
0.7,230.0,10,23.0,2.3,25,0,0.0261,0
0.72,230.0,10,23.0,2.3,25,0,0.027,0
0.75,230.0,10,23.0,2.3,25,0,0.0279,0
0.77,230.0,10,23.0,2.3,25,0,0.0289,0
0.8,230.0,10,23.0,2.3,25,0,0.0297,0
0.82,230.0,10,23.0,2.3,25,0,0.0305,0
0.84,230.0,10,23.0,2.3,25,0,0.0314,0
0.86,230.0,10,23.0,2.3,25,0,0.0322,0
0.89,230.0,10,23.0,2.3,25,0,0.0332,0
0.91,230.0,10,23.0,2.3,25,0,0.0341,0
0.93,230.0,10,23.0,2.3,25,0,0.0349,0
0.96,230.0,10,23.0,2.3,25,0,0.0362,0
0.99,230.0,10,23.0,2.3,25,0,0.0371,0
1.01,230.0,10,23.0,2.3,25,0,0.038,0
1.04,230.0,10,23.0,2.3,25,0,0.039,0
1.06,230.0,10,23.0,2.3,25,0,0.0398,0
1.08,230.0,10,23.0,2.3,25,0,0.0406,0
1.11,230.0,10,23.0,2.3,25,0,0.0417,0
1.13,230.0,10,23.0,2.3,25,0,0.0427,0
1.16,230.0,10,23.0,2.3,25,0,0.0436,0
1.18,230.0,10,23.0,2.3,25,0,0.0446,0
1.21,230.0,10,23.0,2.3,25,0,0.0454,0
1.23,230.0,10,23.0,2.3,25,0,0.0462,0
1.25,230.0,10,23.0,2.3,25,0,0.0472,0
1.28,230.0,10,23.0,2.3,25,0,0.0481,0
1.3,230.0,10,23.0,2.3,25,0,0.0491,0
1.33,230.0,10,23.0,2.3,25,0,0.05,0
1.35,230.0,10,23.0,2.3,25,0,0.051,0
1.38,230.0,10,23.0,2.3,25,0,0.052,0
1.4,230.0,10,23.0,2.3,25,0,0.0529,0
1.42,230.0,10,23.0,2.3,25,0,0.0537,0
1.45,230.0,10,23.0,2.3,25,0,0.0546,0
1.47,230.0,10,23.0,2.3,25,0,0.0555,0
1.5,230.0,10,23.0,2.3,25,0,0.0567,0
1.52,230.0,10,23.0,2.3,25,0,0.0576,0
1.54,230.0,10,23.0,2.3,25,0,0.0584,0
1.56,230.0,10,23.0,2.3,25,0,0.0592,0
1.59,230.0,10,23.0,2.3,25,0,0.06,0
1.61,230.0,10,23.0,2.3,25,0,0.0609,0
1.63,230.0,10,23.0,2.3,25,0,0.0617,0
1.65,230.0,10,23.0,2.3,25,0,0.0626,0
1.68,230.0,10,23.0,2.3,25,0,0.0636,0
1.7,230.0,10,23.0,2.3,25,0,0.0645,0
1.73,230.0,10,23.0,2.3,25,0,0.0654,0
1.75,230.0,10,23.0,2.3,25,0,0.0663,0
1.77,230.0,10,23.0,2.3,25,0,0.0672,0
1.79,230.0,10,23.0,2.3,25,0,0.068,0
1.82,230.0,10,23.0,2.3,25,0,0.0689,0
1.84,230.0,10,23.0,2.3,25,0,0.0698,0
1.87,230.0,10,23.0,2.3,25,0,0.0708,0
1.89,230.0,10,23.0,2.3,25,0,0.0717,0
1.91,230.0,10,23.0,2.3,25,0,0.0725,0
1.93,230.0,10,23.0,2.3,25,0,0.0733,0
1.96,230.0,10,23.0,2.3,25,0,0.0743,0
1.98,230.0,10,23.0,2.3,25,0,0.0753,0
2.0,230.0,10,23.0,2.3,25,0,0.0761,0
2.03,230.0,10,23.0,2.3,25,0,0.0769,0
2.05,230.0,10,23.0,2.3,25,0,0.078,0
2.08,230.0,10,23.0,2.3,25,0,0.0788,0
2.1,230.0,10,23.0,2.3,25,0,0.0797,0
2.13,230.0,10,23.0,2.3,25,0,0.0807,0
2.15,230.0,10,23.0,2.3,25,0,0.0815,0
2.17,230.0,10,23.0,2.3,25,0,0.0826,0
2.2,230.0,10,23.0,2.3,25,0,0.0835,0
2.22,230.0,10,23.0,2.3,25,0,0.0843,0
2.24,230.0,10,23.0,2.3,25,0,0.0852,0
2.27,230.0,10,23.0,2.3,25,0,0.0861,0
2.29,230.0,10,23.0,2.3,25,0,0.0869,0
2.31,230.0,10,23.0,2.3,25,0,0.0878,0
2.33,230.0,10,23.0,2.3,25,0,0.0886,0
2.36,230.0,10,23.0,2.3,25,0,0.0896,0
2.38,230.0,10,23.0,2.3,25,0,0.0905,0
2.41,230.0,10,23.0,2.3,25,0,0.0915,0
2.43,230.0,10,23.0,2.3,25,0,0.0924,0
2.45,230.0,10,23.0,2.3,25,0,0.0932,0
2.48,230.0,10,23.0,2.3,25,0,0.0942,0
2.5,230.0,10,23.0,2.3,25,0,0.0951,0
2.53,230.0,10,23.0,2.3,25,0,0.096,0
2.55,230.0,10,23.0,2.3,25,0,0.097,0
2.58,230.0,10,23.0,2.3,25,0,0.098,0
2.6,230.0,10,23.0,2.3,25,0,0.0989,0
2.62,230.0,10,23.0,2.3,25,0,0.0998,0
2.65,230.0,10,23.0,2.3,25,0,0.1008,0
2.67,230.0,10,23.0,2.3,25,0,0.1016,0
2.69,230.0,10,23.0,2.3,25,0,0.1024,0
2.72,230.0,10,23.0,2.3,25,0,0.1034,0
2.74,230.0,10,23.0,2.3,25,0,0.1042,0
2.76,230.0,10,23.0,2.3,25,0,0.1052,0
2.79,230.0,10,23.0,2.3,25,0,0.106,0
2.81,230.0,10,23.0,2.3,25,0,0.1071,0
2.84,230.0,10,23.0,2.3,25,0,0.1081,0
2.86,230.0,10,23.0,2.3,25,0,0.1089,0
2.88,230.0,10,23.0,2.3,25,0,0.1097,0
2.9,230.0,10,23.0,2.3,25,0,0.1105,0
